,F0,F1,F2,F3,F4
527,2.7177,1.4782,2.0133,2.2825,0.8543
528,3.1102,2.3197,2.5927,3.0691,1.2851
529,2.8315,2.4912,1.4835,2.8404,2.4488
530,2.3067,0.8015,0.162,2.434,2.2107
531,3.2607,1.7306,1.8965,1.519,0.7913
532,2.9957,0.0193,1.6949,0.9878,1.5143
533,2.8332,0.2854,2.3509,2.1152,2.5125
534,0.9264,2.9379,3.0819,1.6172,0.8386
535,0.2527,0.7692,0.4706,0.2813,1.0184
536,1.0839,2.1464,2.2857,2.9641,2.0928
537,1.5882,2.465,0.0051,1.2721,1.4841
538,2.602,0.1327,0.3658,0.8561,2.7528
539,0.0956,0.8285,2.0795,1.5508,0.2591
540,2.6527,2.1215,2.8947,1.6718,1.2295
541,0.7698,0.2595,2.5171,1.3261,2.5521
542,0.7772,1.0338,2.4098,0.8469,1.9602
543,3.0974,1.5348,2.9155,2.0434,0.0577
544,3.1455,1.9796,2.8311,2.6011,1.6922
545,1.3014,2.3038,2.197,0.1951,2.2219
546,1.6594,0.9836,0.9529,1.3234,2.319
547,0.7455,1.5328,2.5264,0.2869,0.2106
548,2.7499,1.401,2.3243,0.6985,2.2445
549,1.6538,0.4234,2.8706,2.6197,3.1547
550,2.1398,2.3842,3.0096,0.8388,1.8083
551,1.2431,0.5203,0.9869,1.8301,2.7973
552,0.0874,0.2584,1.4363,0.0151,0.9606
553,1.4681,1.3659,0.0517,1.0019,2.8392
554,2.529,2.7037,1.3148,0.2344,1.7816
555,1.3874,1.6931,1.3943,1.9248,1.8773
556,1.0586,1.5737,1.0215,0.9958,0.5886
557,0.6719,3.2362,2.4853,2.5279,0.6958
558,1.6804,2.553,2.5223,3.2421,1.8858
559,3.0942,1.4921,1.3058,1.3846,1.4479
560,0.2442,1.7772,2.4579,1.2861,2.8549
561,0.6446,1.8322,0.0318,0.9957,0.6748
562,0.7151,1.0649,1.7454,1.1106,0.304
563,2.4799,2.698,2.6067,3.1933,2.6828
564,0.4,1.0371,2.8724,0.2244,1.5389
565,0.8764,0.6674,2.4128,1.4802,2.7958
566,2.2408,1.5136,1.7442,0.241,2.6008
567,0.6517,1.7206,0.4902,2.9685,3.049
568,1.2307,0.8918,2.2455,0.4682,0.5339
569,0.9521,1.7423,1.3616,2.8107,0.0114
570,1.789,0.9591,1.393,1.0797,3.1234
571,0.1619,2.5123,0.6983,2.773,0.7482
572,0.0432,2.2911,2.7323,0.1986,1.1883
573,1.3068,0.0017,0.3574,0.1174,0.0573
574,0.9604,3.2396,2.5789,0.3584,1.2194
575,0.2337,1.4006,2.7674,2.3983,1.2065
576,1.0008,0.7709,0.2019,2.1184,1.5243
577,2.7517,1.1396,0.5326,0.8958,0.1973
578,2.9576,2.8814,2.7658,0.2969,3.1185
579,0.5881,1.8206,1.7046,0.8871,2.6745
580,0.211,1.6979,0.7624,3.1998,0.7821
581,1.4953,0.4919,1.7353,2.1585,0.0622
582,0.3356,2.1876,2.7123,1.8326,2.9242
583,0.7659,3.2427,1.5427,1.7436,0.2591
584,2.3531,3.156,0.0115,1.2251,2.7352
585,2.5963,1.6606,2.3628,0.7651,0.1519
586,0.8451,2.5205,3.1307,1.535,1.6991
587,1.497,0.3412,1.453,2.1683,1.834
588,0.0315,2.1799,0.3813,1.7369,1.3926
589,2.696,2.7794,1.2429,0.8842,2.386
590,2.8947,2.5487,0.1181,2.0381,2.3827
591,1.5646,2.2323,0.2884,2.3636,0.123
592,1.0528,1.3983,1.0385,2.4604,1.5173
593,1.0137,2.8493,1.5643,2.205,2.8716
594,2.5527,0.1795,2.2951,3.221,0.2047
595,3.2707,2.9701,3.1759,2.142,2.5367
596,2.0444,2.9794,2.9406,1.0736,1.8711
597,2.5595,1.9312,0.4693,1.6649,3.1034
598,2.5964,1.4549,0.8409,0.3521,1.36
599,0.2887,1.6045,0.6655,1.2204,0.7979
600,0.1673,2.9864,2.8328,0.109,0.1684
601,0.4575,1.7471,0.3567,2.1409,0.2742
602,0.6726,0.3663,0.5592,2.3036,1.1333
603,0.3326,2.9871,2.3552,3.2009,1.598
604,0.3219,2.5259,2.3998,2.4355,0.0773
605,2.9156,0.1378,2.5715,1.8899,2.5708
606,2.4426,1.6765,0.5631,1.0228,0.1172
607,0.7215,2.6039,0.4759,0.3004,0.3184
608,1.465,2.9226,3.0819,0.5963,0.609
609,3.2603,2.3141,3.142,0.7817,0.6426
610,0.7315,1.5536,3.2219,0.3971,2.8164
611,2.0374,1.3074,1.0584,1.0882,2.6751
612,1.3587,1.3032,2.9391,2.6002,0.6611
613,1.172,3.0262,0.3962,0.3889,0.1011
614,2.5999,1.3821,2.2189,2.9283,1.917
615,0.8929,0.7986,1.4447,2.9276,2.5367
616,0.0901,2.974,2.1166,2.4182,2.3336
617,3.0309,1.9115,1.3491,1.2095,0.3617
618,2.7586,2.3229,2.1482,0.095,0.6478
619,1.1318,2.7948,2.6138,0.8718,1.1114
620,2.363,1.4401,0.5278,0.041,3.1842
621,1.3728,2.8667,0.6462,0.2986,1.7468
622,1.6288,0.2829,0.8379,2.4446,1.1453
623,0.8618,2.0539,0.6187,0.2465,1.9677
624,2.1758,1.4326,0.8627,2.285,0.3634
625,2.2682,0.7235,0.8777,2.4171,1.5318
626,2.514,0.9549,3.2127,1.2836,1.4199
627,1.1977,2.7453,3.0089,0.1507,1.5497
628,2.3161,3.0237,0.5364,1.0714,0.0727
629,2.3209,1.1009,2.1714,2.0995,1.8674
630,0.9886,2.4995,1.159,2.866,0.9241
631,0.6675,2.4626,1.4253,0.3044,1.4011
632,3.1352,2.5358,2.07,1.2655,2.8586
633,0.4821,1.3466,0.3887,2.1748,0.0902
634,2.5487,1.5736,1.3143,0.7324,1.6146
635,1.4971,2.861,1.9495,1.7528,2.7766
636,3.2006,0.4131,2.582,3.0515,0.7829
637,2.0828,1.3781,0.4744,3.2069,0.7422
638,2.9901,3.0455,2.4745,0.8883,1.2327
639,1.5592,1.0422,1.7945,1.4266,0.0237
640,1.9973,2.9499,1.7111,1.1004,2.8565
641,1.976,1.8271,2.3642,3.1745,0.1466
642,0.3251,0.6291,1.2651,1.515,1.7393
643,1.4774,1.0108,0.812,0.2181,2.2284
644,1.3992,1.4905,1.7571,0.5315,0.2621
645,2.495,2.5928,2.0468,0.8374,2.5229
646,2.1936,0.5247,3.1358,2.5834,0.1371
647,0.6708,2.6022,1.9408,1.6379,1.2015
648,2.6361,1.1909,0.0396,0.5159,2.4372
649,0.6919,1.8051,1.2284,2.7896,2.1054
650,2.5541,2.8726,2.6359,2.7688,1.0023
651,2.0005,0.6506,0.5951,1.0497,0.4967
652,2.0307,1.0376,2.965,1.2265,3.1156
653,0.5616,1.7512,2.6601,1.4301,0.0776
654,3.0217,3.2755,1.7824,0.0522,1.5721
655,2.0801,0.9505,2.3159,1.5295,0.601
656,1.8918,0.4913,2.8199,1.3679,0.846
657,1.0996,2.1043,0.9608,2.4961,0.6172
658,0.2087,1.2856,0.9847,2.5625,1.8185
659,0.0179,0.5834,3.1487,0.6434,2.5569
660,0.5176,3.2629,2.4884,2.6691,1.8973
661,2.791,0.1156,1.7017,0.5762,2.4348
662,1.3277,2.7465,1.8475,0.5056,0.1859
663,1.6539,1.4214,1.5601,0.5723,0.5258
664,0.6304,1.8376,2.8948,1.6787,2.275
665,3.0418,1.0462,3.2177,0.9091,2.192
666,2.5213,2.8848,2.1924,0.7632,1.2071
667,2.9068,1.1035,2.5723,2.2624,2.6134
668,0.1995,1.7319,2.3254,1.6305,1.2761
669,0.21,2.7947,0.1272,2.2699,3.2436
670,2.0077,2.5785,2.9562,2.918,2.2299
671,1.3837,0.8052,1.008,3.2616,1.3147
672,1.6954,0.2833,1.0749,1.7811,0.7086
673,2.9629,0.594,2.0074,3.2036,0.2133
674,2.1673,2.0981,0.7546,1.9036,1.8519
675,0.2073,0.3101,2.8277,2.5201,1.7121
676,0.4544,1.8951,1.5873,0.2643,2.8813
677,2.3603,1.95,1.6888,2.1151,1.6633
678,0.5693,1.8105,2.1542,0.894,0.5734
679,0.7841,0.0457,2.6407,2.3228,2.5702
680,1.3062,0.9233,0.8141,0.6318,0.8126
681,1.6911,2.666,1.303,1.0445,2.3814
682,2.7086,0.0158,0.6708,1.6652,0.2218
683,0.8967,0.251,2.5842,0.8013,2.4155
684,1.204,1.017,1.0049,2.4198,3.254
685,2.4831,2.6006,1.0573,0.0229,0.316
686,0.744,1.0241,1.6909,1.92,2.1462
687,1.3987,0.5542,0.4841,1.2397,1.1111
688,0.1175,2.1009,2.8848,1.9553,2.7795
689,2.3908,2.1725,3.164,1.6675,2.4509
690,0.1615,0.7043,0.2893,2.8527,0.9075
691,1.8496,3.2366,3.0003,2.129,0.2018
692,0.8664,0.8744,0.8801,0.1258,1.6295
693,1.6851,2.5529,1.4345,3.0789,3.2378
694,2.6089,1.9336,0.4167,0.7398,2.9534
695,1.475,0.5224,1.4986,0.738,2.0313
696,1.1714,1.5511,0.0527,0.7277,0.2798
697,1.9606,2.9901,2.4115,1.2558,1.1206
698,0.6096,0.9657,0.0896,1.8773,1.4662
699,2.1743,1.5995,2.3996,0.3711,1.0766
700,0.8609,0.7928,2.3147,2.6718,1.1667
701,0.337,1.821,2.6752,2.1957,0.7244
702,0.5387,0.4227,1.5666,1.8831,2.4113
703,0.47,1.0671,0.5932,1.6518,0.2679
704,1.2951,2.545,1.2439,2.4273,1.3524
705,2.0929,1.1684,0.9643,0.914,0.7084
706,1.7715,3.036,0.6344,1.454,0.2038
707,1.1648,0.2228,0.776,0.7685,3.142
708,0.284,0.5137,1.8859,0.1537,0.3458
709,2.5791,2.2178,2.5156,1.1948,0.0505
710,0.8184,2.5196,0.8806,2.8712,1.2994
711,0.2794,2.5434,1.5154,1.238,1.4908
712,2.1612,0.373,0.005,2.9643,0.1414
713,0.6719,0.904,2.5137,2.9822,3.1034
714,0.7836,1.0679,0.5216,0.3618,0.6805
715,2.8061,3.0233,1.0226,3.1408,1.1015
716,0.4143,3.0617,2.7051,2.3857,0.7512
717,1.1661,0.3911,1.0793,0.0129,0.4842
718,3.2117,1.0488,0.9408,0.3616,2.9892
719,3.1889,0.8584,1.696,2.5963,0.3939
720,1.685,1.5957,1.9467,1.3786,1.0632
721,2.8331,1.0241,0.6458,0.7953,1.1642
722,1.9821,0.3822,0.8899,2.8648,3.1095
723,0.6193,2.7112,0.33,1.4778,0.5961
724,2.6649,1.228,2.54,2.4463,1.7463
725,1.6335,0.5216,2.1058,0.846,1.07
726,2.1891,1.4366,2.5691,2.8455,1.5658
727,3.2732,0.1688,0.0312,1.1532,1.5847
728,1.8076,0.697,3.0349,2.707,0.374
729,2.5313,1.1302,3.0071,1.2117,2.8856
730,1.7481,0.6738,0.094,1.9181,2.3086
731,1.8279,0.0416,1.2458,3.1895,3.0494
732,3.2585,0.0981,1.5963,2.4824,1.7026
733,0.5888,0.806,1.0721,1.1859,1.8569
734,1.2646,1.6406,2.7793,0.7468,2.7176
735,0.7319,2.6409,1.3885,0.6357,1.1523
736,3.171,2.612,0.65,1.1893,0.5063
737,0.1532,1.1885,3.0429,1.2657,3.1358
738,2.8435,2.1563,1.487,1.6958,2.0366
739,2.3722,0.1281,3.0728,2.4833,0.3424
740,1.0098,0.2583,0.4704,0.1933,2.5053
741,0.0475,2.8778,2.8058,3.2413,1.8508
742,1.1168,1.5702,2.5597,2.0574,2.0271
743,3.1181,1.4874,1.4515,2.8316,1.0034
744,3.0699,2.6567,1.369,2.7966,1.4666
745,0.4694,1.1206,0.8862,0.8651,1.2696
746,2.5327,1.8753,1.542,0.7979,3.1146
747,1.2453,2.2025,3.0975,2.8908,2.257
748,1.8311,0.6628,1.3777,1.5275,0.9514
749,2.1082,1.5674,3.0528,0.421,0.2432
750,0.8182,2.6774,1.5483,2.4363,2.5843
751,0.3529,0.2185,1.0556,0.6266,0.2606
752,3.2341,2.5021,2.5338,1.8841,2.065
753,0.7562,0.3936,1.3101,2.382,2.3569
754,0.3647,3.1289,0.9113,1.6708,1.378
755,1.722,2.4824,1.0962,0.4754,1.66
756,0.3003,1.5012,2.8282,0.613,3.086
757,0.3514,0.8761,2.8133,3.1384,0.9168
758,2.3401,0.9933,2.5381,1.1842,3.108
759,1.999,2.4023,0.8636,0.5317,3.0452
760,1.2272,3.2113,0.0335,0.442,1.1432
761,1.8548,0.8873,1.8492,0.4121,2.0276
762,2.6791,1.9515,2.3783,0.367,2.0128
763,2.7569,0.3148,0.5638,3.0824,1.946
764,0.5505,0.5118,0.855,2.2849,2.4935
765,0.7285,0.46,3.0172,2.3574,0.5672
766,1.9518,3.1025,2.8759,0.834,2.4512
767,2.4446,1.4241,2.594,2.6131,0.0446
768,1.5055,1.5531,2.6404,1.1327,2.0807
769,2.8462,3.2081,0.5824,1.0265,0.8075
770,0.8968,3.0879,2.2563,2.5202,1.1232
771,0.2135,1.0436,0.1116,0.4389,1.8826
772,1.1149,2.4025,0.0736,2.0151,1.1869
773,3.1301,1.7733,2.4761,1.9507,3.0386
774,1.279,2.7961,2.2443,0.187,0.8301
775,1.7933,3.0151,0.4201,0.0829,2.5094
776,0.2628,2.6992,0.4709,0.3272,0.9164
777,2.2804,3.0023,0.6379,1.7013,2.0706
778,2.2408,3.1994,1.447,3.2742,0.068
779,1.2001,2.4928,1.2505,3.0657,0.1156
780,2.7088,2.0571,1.8034,1.8867,1.0065
781,2.6151,1.1055,2.3887,1.9062,0.8921
782,1.9797,0.3229,0.6141,0.4575,1.0532
783,0.5389,1.9049,1.859,1.8265,0.8841
784,3.0434,0.1545,2.2588,0.803,0.6841
785,2.6816,0.3769,1.5921,0.7378,0.1604
786,1.4727,0.2852,0.1165,3.2577,0.1354
787,2.3611,1.1102,3.0654,2.5458,2.9518
788,2.9055,0.5101,2.02,0.354,1.5718
789,0.4692,2.2789,1.016,1.1943,2.8488
790,0.4189,1.9796,2.7495,1.5864,3.1959
791,0.7946,1.0724,2.786,2.5021,2.08
792,3.0333,1.5613,0.5396,1.5041,2.8112
793,1.947,2.7671,0.6979,0.1304,1.2796
794,1.7834,3.1029,2.2001,1.6211,0.4954
795,0.9359,1.3886,0.1679,0.6064,2.6498
796,0.6411,1.2596,2.4141,1.6632,1.5104
797,2.1577,3.1318,1.464,0.6348,2.2506
798,2.0051,0.0404,3.0533,1.831,2.5529
799,0.9679,1.5064,1.7712,1.7922,1.2136
800,1.9496,2.0753,2.3704,0.4079,1.7941
801,1.1288,1.5887,0.6677,1.8798,1.7812
802,2.9139,1.2674,0.2479,2.1801,2.7051
803,2.5416,2.3486,0.3087,2.1553,1.5867
804,0.7209,0.0279,1.7899,2.336,2.9633
805,2.1695,1.6626,3.0818,2.4877,1.2267
806,2.7576,1.8389,3.1793,0.6328,0.6973
807,0.2663,1.7955,1.3077,0.7166,2.4954
808,1.4389,0.3406,1.0675,0.6696,2.8107
809,2.3865,1.3201,1.0714,1.0299,2.5048
810,2.3845,0.8868,2.8672,3.1763,2.1071
811,2.7409,0.4061,2.6688,1.7645,0.3797
812,1.9403,0.7359,0.571,0.5897,2.9837
813,1.6307,2.1734,2.6904,0.2127,2.0917
814,0.3665,3.1437,0.1542,1.4846,0.1558
815,3.2028,0.9958,2.4868,1.2232,0.7987
816,1.0296,1.3562,0.3729,0.3818,0.0117
817,0.3853,2.7084,2.8422,1.6421,0.1746
818,0.0004,1.2144,3.1841,0.1441,2.1658
819,1.3781,2.0699,2.3655,2.9211,2.3915
820,1.5907,1.9857,2.0289,2.482,1.319
821,2.979,1.7539,2.3653,0.9979,2.0211
822,1.9743,0.8563,0.7136,1.6903,2.3607
823,1.1642,1.4975,2.9506,2.5015,2.5484
824,2.6372,2.9596,2.5756,1.9956,0.687
825,3.1855,2.3599,2.9514,0.002,1.7359
826,2.357,0.7935,3.0091,1.8849,2.5886
827,0.5312,0.5942,1.5109,1.2337,1.8519
828,3.2422,3.2053,0.4047,1.8398,1.6399
829,1.3628,2.9783,0.835,2.4119,0.8336
830,2.4677,2.4319,2.8698,1.7858,2.3251
831,3.1308,2.062,1.3969,0.5729,0.7361
832,1.9627,1.9708,3.1871,2.0806,0.28
833,0.7033,2.1608,2.1915,0.5935,2.6456
834,1.1315,0.3238,0.9594,0.5666,0.5551
835,2.4635,1.7838,0.611,0.407,1.4708
836,1.5878,0.9618,1.7986,2.7879,2.9388
837,2.2537,0.3889,1.2627,1.8251,2.22
838,2.0904,2.532,0.4174,1.8525,2.979
839,0.8605,0.6893,2.0853,0.9887,2.3629
840,2.8289,0.336,2.0005,0.7454,0.0007
841,1.9846,2.3142,3.1275,2.5821,1.2088
842,0.5256,2.2526,0.241,0.8051,1.776
843,1.0227,0.6465,3.0709,2.0018,0.5598
844,0.0566,1.6591,2.4614,2.955,0.7582
845,3.0142,3.024,2.6458,2.5533,1.8644
846,1.1178,2.2756,0.5463,1.108,0.0137
847,2.8855,0.7618,2.9584,2.0359,0.1772
848,2.0248,1.4415,1.0425,1.2284,1.5007
849,0.389,0.9306,1.4957,2.682,3.0844
850,2.111,0.534,0.0468,2.8707,2.0611
851,2.5298,0.6446,0.0397,1.7484,2.8143
852,2.2121,1.4674,3.1302,2.8946,1.5275
853,0.6807,1.2403,1.0436,0.3412,1.7809
854,1.0861,2.2763,2.1329,0.7729,2.7721
855,2.9734,0.804,0.1477,0.8816,0.1175
856,0.3652,3.1504,2.5255,2.9342,1.5481
857,1.0327,0.1713,0.5395,1.3005,2.8525
858,2.7808,3.1577,0.0628,2.2786,1.6555
859,0.794,0.1781,1.1304,2.2442,1.1587
860,3.1507,2.2979,0.4268,2.3985,0.8531
861,3.0223,2.3482,0.6372,2.6135,1.7113
862,2.7445,2.2323,0.2454,0.3848,2.7087
863,1.0164,0.6271,2.3096,2.9937,2.881
864,0.6423,0.6699,0.2457,1.0243,3.0872
865,2.3569,2.5626,2.4082,2.1277,1.6279
866,2.532,2.2474,1.6965,2.4861,3.1917
867,1.2786,2.0052,2.8811,2.7139,1.9124
868,0.5605,1.5625,1.194,0.0876,1.1323
869,0.2785,0.7106,1.851,1.8509,0.3544
870,0.7301,0.5172,0.4802,0.6652,0.8336
871,0.9837,0.919,2.3627,2.0705,1.8752
872,2.3013,2.5254,0.473,2.3915,0.0833
873,0.633,0.7558,2.8316,1.8971,1.7348
874,2.4177,3.1432,2.7522,1.3765,3.0873
875,2.6697,3.0026,3.0903,1.8767,3.0814
876,2.5043,1.5947,0.7865,2.8321,2.9509
877,2.4328,0.2716,2.5813,1.395,3.1479
878,1.1808,0.3236,0.5295,3.1099,2.387
879,2.3196,2.8348,1.6545,2.5687,0.8308
880,2.6688,0.66,0.2421,2.3124,1.6885
881,1.0222,0.0545,2.1796,3.0832,1.3824
882,2.499,1.0536,1.9366,0.6792,2.6053
883,1.3811,0.3095,2.0464,0.8133,2.1403
884,2.4337,2.6863,0.6837,2.4046,3.0357
885,1.1199,1.039,2.7019,1.9312,0.5603
886,0.0265,2.7003,1.2408,3.0261,1.6843
887,1.1724,1.0335,1.3598,2.9098,1.9233
888,1.4588,2.7928,1.6885,0.4221,0.7033
889,2.4199,1.6221,0.1374,0.3841,2.447
890,3.0739,0.3075,0.0876,2.2836,2.5282
891,2.6139,0.7482,0.4793,2.5563,0.5383
892,0.0784,2.6782,3.1652,1.2851,2.0364
893,0.3457,1.9519,2.0164,1.0794,2.087
894,0.6018,2.8655,1.2922,2.2297,3.006
895,1.4535,2.9296,0.4324,1.6241,0.4482
896,2.0012,2.5182,0.1702,0.3046,1.019
897,1.9616,2.0711,0.2107,3.2502,1.8705
898,2.629,0.8367,1.4031,1.2763,1.1107
899,1.9245,0.7536,0.7893,1.8504,1.6508
900,2.6757,3.1037,2.7089,2.4208,2.4784
901,1.3321,0.471,1.4866,2.8148,1.4347
902,1.768,2.9048,1.6973,2.0821,2.1651
903,2.9594,2.0685,0.111,0.2179,2.4338
904,2.6402,1.8336,1.8802,2.5293,2.4632
905,2.8053,2.8847,1.1247,2.7062,2.7195
906,2.3454,1.0434,1.5626,1.9145,1.862
907,2.837,2.3482,1.7222,1.1268,2.1781
908,3.2609,2.2259,0.3271,2.2626,0.1601
909,0.469,1.9994,1.1849,0.674,0.6877
910,2.418,1.5308,0.4814,3.0809,0.8435
911,2.5997,0.6548,1.8712,2.7639,2.9323
912,1.2402,0.8997,2.138,0.965,2.0282
913,2.2529,0.1763,1.3293,0.4328,2.3072
914,0.7739,0.6677,2.0631,0.8334,1.6672
915,1.6887,2.9015,2.8753,0.263,3.2046
916,1.5577,1.1817,1.5184,0.1865,1.7668
917,0.3735,3.0891,1.5228,0.2833,1.7064
918,2.7058,0.2275,0.4631,1.1732,1.2671
919,2.1806,2.5893,2.1004,2.3844,0.3562
920,2.9679,0.9077,3.0023,2.0307,1.6534
921,2.8093,0.6644,0.2281,1.8034,3.2523
922,1.6171,0.3774,1.6179,3.0202,1.8465
923,1.9654,1.2741,2.6487,2.7268,1.5969
924,1.9295,0.2948,1.1128,1.3604,3.1611
925,1.2882,0.8614,1.2029,2.565,0.8021
926,1.9981,2.8403,0.6532,0.4532,0.8811
927,3.079,3.2287,3.1573,0.5025,0.9833
928,1.8603,0.3926,1.3926,1.3488,2.9009
929,0.3047,1.6014,2.6837,2.3676,1.6006
930,1.8513,1.3587,0.6616,1.7434,2.8307
931,2.4234,0.6851,2.7516,2.0598,1.0634
932,1.5014,1.9436,0.8842,3.2273,0.4425
933,2.3104,2.4284,1.7248,0.0511,3.0737
934,0.1031,2.0596,0.76,2.9225,0.132
935,0.9185,2.0833,1.4934,3.1557,0.5251
936,1.7145,1.3775,0.1485,2.9958,1.63
937,1.5064,0.1955,0.5859,0.5485,1.1613
938,2.7857,1.6301,2.5793,1.0815,2.1129
939,1.595,1.7489,2.8771,1.1282,0.2756
940,1.2193,0.3208,0.9488,1.6497,1.0066
941,2.6203,1.5451,2.0599,2.6878,0.6982
942,1.7765,1.9484,2.418,1.5265,0.4202
943,3.1818,2.4074,1.9891,0.9255,1.7394
944,0.9325,2.4103,2.7046,2.7095,2.3339
945,2.4107,3.0304,0.2952,0.51,1.6283
946,1.4605,2.1858,1.828,2.4055,2.0309
947,2.2942,2.0653,1.931,1.8832,0.6504
948,0.5251,0.6846,0.9942,0.3297,1.836
949,2.7101,1.1378,3.1574,1.3814,0.3744
950,1.5656,1.1491,0.5869,2.6828,2.0517
951,0.9483,0.9593,2.7982,1.2958,2.5523
952,0.3034,1.4309,1.2124,0.5855,2.9841
953,2.5788,2.7188,0.9334,1.9167,3.0859
954,1.7064,0.0328,1.5498,0.6929,1.1658
955,3.0148,2.3638,2.5378,1.6742,1.0259
956,1.8623,2.5655,1.5079,0.5698,0.5599
957,2.3363,3.064,2.6191,0.3566,1.6136
958,1.4228,2.3039,1.1638,2.9337,2.1898
959,2.8912,0.6989,3.1307,2.0289,0.5631
960,0.9554,1.9153,0.7066,0.6687,2.8129
961,3.0885,0.4304,2.1663,2.8014,0.6839
962,2.2662,0.8888,1.6928,0.502,2.1244
963,2.4363,2.8172,2.4384,2.6699,2.1664
964,2.0744,2.6328,1.7293,0.8625,3.2361
965,1.7478,1.1492,2.4822,0.363,1.2459
966,2.1036,1.8152,2.5513,1.6438,2.6382
967,0.4612,0.5477,1.2044,0.5863,0.8275
968,2.3081,2.6353,0.6732,0.7126,0.2653
969,1.2097,2.2049,2.156,2.432,2.2507
970,1.3001,2.388,0.2407,2.4551,2.9374
971,0.6526,2.6317,2.2732,1.6184,1.4377
972,0.1874,0.8393,0.8788,3.035,2.6425
973,2.9155,0.4381,0.6174,1.542,1.2019
974,1.1187,2.5429,0.1634,0.5907,1.2386
975,1.8833,1.5327,2.0276,0.2727,0.7016
976,0.0242,0.5261,2.8315,1.6001,0.7818
977,1.4636,2.159,2.0659,0.902,0.0306
978,0.8916,0.2255,0.9944,2.829,1.565
979,0.4008,2.9145,0.2569,2.5441,0.5898
980,1.915,0.0112,2.6631,2.0089,2.4434
981,0.9299,0.4011,1.7881,3.0175,3.1883
982,0.5164,0.2875,0.7611,0.2783,2.9307
983,0.6179,3.1003,2.2439,3.2728,0.9019
984,0.3455,0.1066,2.5332,0.381,1.6425
985,0.4673,1.7375,0.7364,1.9976,1.4038
986,1.7227,0.8548,1.6943,2.9755,0.4028
987,1.7365,2.987,3.2378,3.232,0.4317
988,1.2272,2.1622,0.1201,1.7743,2.0344
989,1.6147,1.0779,2.4955,2.4862,0.0862
990,1.5577,3.042,0.7439,2.804,1.3195
991,2.8037,2.7065,1.1911,0.4113,0.1797
992,1.6611,3.2401,3.0977,2.9685,3.027
993,1.2698,2.7499,2.4668,2.958,0.6243
994,1.0256,1.4173,1.8024,2.3584,0.9567
995,3.2623,3.2523,1.7122,1.3705,2.0605
996,1.2396,1.5296,3.062,1.8735,1.0477
997,3.094,2.6686,2.0374,2.3617,0.1176
998,2.6686,1.0901,0.4858,1.619,2.8421
999,2.2721,1.9606,2.1303,0.2345,3.1042
1000,2.2899,2.1704,0.6573,0.7931,2.6892
1001,1.4738,0.4073,1.8607,0.6191,2.986
1002,0.3654,2.4403,0.454,1.421,1.7949
1003,0.0801,1.5088,0.5443,0.6966,1.5366
1004,2.3348,0.5494,3.2596,0.2682,0.5812
1005,0.2986,1.8466,0.4606,2.811,1.8594
1006,0.6686,2.6421,2.2871,0.7792,1.782
1007,1.4372,2.9394,0.3674,2.3863,1.6302
1008,1.7087,2.0503,1.77,3.1602,0.4629
1009,1.0181,2.5735,1.4384,0.8344,3.1139
1010,0.3153,0.8732,0.9639,1.1759,3.0538
1011,1.4038,2.3707,0.5346,0.7548,0.9426
1012,0.1146,2.8926,1.8852,2.7598,1.1505
1013,2.5784,1.1798,3.0662,1.3452,2.0265
1014,1.83,0.6572,1.7728,1.4284,1.1587
1015,2.6935,1.2236,0.866,0.4755,2.541
1016,1.7821,0.8708,1.7104,0.7962,2.7678
1017,0.1293,3.1413,3.0355,1.6814,2.5772
1018,1.6851,2.7855,2.2245,2.7958,1.1128
1019,2.2969,0.4747,2.9248,3.0418,3.0589
1020,3.0131,3.2257,0.911,2.9193,0.6406
1021,2.1634,2.1674,1.9776,2.2403,3.2536
1022,0.1691,1.9249,2.2288,1.389,0.8493
1023,3.0917,1.8723,3.0919,1.3266,2.4634
1024,1.4366,2.1589,2.0827,1.4833,0.9
1025,0.551,1.2833,2.4777,2.8823,1.2874
1026,0.1967,0.0195,3.2111,0.6503,2.9307
1027,1.2854,3.008,0.7969,0.7664,2.7617
1028,0.7569,3.1844,1.0614,1.3388,2.0887
1029,1.6065,1.5531,0.3071,3.0201,2.2168
1030,1.6126,0.441,2.7235,1.3057,2.0941
1031,2.1211,2.6294,2.2423,1.6332,2.2033
1032,1.1669,1.4612,2.2194,0.1591,1.7528
1033,0.2186,1.0427,0.6407,2.1179,2.004
1034,0.8201,2.5487,0.9345,1.5567,1.0597
1035,1.5863,3.0841,3.2392,1.3772,1.3594
1036,1.6391,1.1343,3.0415,1.9444,1.8053
1037,1.9057,0.7465,0.2776,0.6005,0.6933
1038,2.2887,3.2126,2.6131,0.9591,2.1718
1039,2.9378,0.0675,0.3046,0.6552,1.421
1040,0.9878,2.3173,0.4096,1.4442,2.8303
1041,1.0421,1.093,1.4014,1.1713,1.7328
1042,2.6179,2.0233,1.4998,1.4335,1.089
1043,2.5063,2.2707,0.5303,3.2158,1.2674
1044,0.98,1.5913,2.2124,1.7569,0.4341
1045,0.4557,2.1364,1.1739,0.7102,0.2363
1046,2.8634,0.3573,2.7707,2.1331,2.182
1047,0.4869,2.2859,0.7319,3.0862,3.1368
1048,1.6628,2.7441,1.6814,2.8489,0.0304
1049,0.3041,0.882,3.0371,2.2416,2.7854
1050,3.2512,0.8522,1.6745,1.2741,3.2124
1051,0.6705,0.3503,1.4131,1.6604,0.6837
