,PP01,PS01,RH01,TX01,WD01,WD02,hour,year,dayc
435,0.0,1019.6,94,13.0,0.2,0.0,3,1985,19
436,0.0,1019.4,94,12.8,0.2,0.0,4,1985,19
437,0.0,1019.7,96,12.5,0.0,0.0,5,1985,19
438,0.0,1020.1,94,12.8,0.2,0.0,6,1985,19
439,0.0,1021.0,94,13.0,0.0,0.0,7,1985,19
440,0.0,1020.8,94,13.8,0.0,0.0,8,1985,19
441,0.0,1021.0,82,16.1,1.3,90.0,9,1985,19
442,0.0,1021.7,65,18.8,4.2,67.5,10,1985,19
443,0.0,1021.1,64,19.1,5.0,67.5,11,1985,19
444,0.0,1020.4,59,20.9,3.3,67.5,12,1985,19
445,0.0,1019.2,53,21.1,3.7,67.5,13,1985,19
446,0.0,1018.4,50,21.2,3.3,90.0,14,1985,19
447,0.0,1017.9,50,21.0,4.3,67.5,15,1985,19
448,0.0,1017.7,52,20.6,4.0,67.5,16,1985,19
449,0.0,1017.7,53,20.0,3.5,67.5,17,1985,19
450,0.0,1017.9,59,18.9,2.7,67.5,18,1985,19
451,0.0,1018.7,64,17.9,2.8,67.5,19,1985,19
452,0.0,1019.4,67,17.0,1.5,90.0,20,1985,19
453,0.0,1019.9,69,16.6,0.7,225.0,21,1985,19
454,0.0,1020.2,75,15.5,0.3,157.5,22,1985,19
455,0.0,1020.4,77,15.0,1.0,157.5,23,1985,19
456,0.0,1020.7,81,14.2,0.3,180.0,0,1985,20
457,0.0,1020.9,82,13.9,0.3,225.0,1,1985,20
458,0.0,1020.8,82,13.9,0.7,112.5,2,1985,20
459,0.0,1020.4,74,16.1,2.0,90.0,3,1985,20
460,0.0,1020.3,75,16.0,2.3,90.0,4,1985,20
461,0.0,1020.2,76,16.0,2.7,90.0,5,1985,20
462,0.0,1020.4,76,16.0,3.7,90.0,6,1985,20
463,0.0,1020.8,76,16.3,4.0,90.0,7,1985,20
464,0.0,1021.0,71,17.4,3.8,67.5,8,1985,20
465,0.0,1021.3,66,19.5,3.8,67.5,9,1985,20
466,0.0,1021.3,58,21.4,3.3,90.0,10,1985,20
467,0.0,1020.6,47,23.1,3.5,135.0,11,1985,20
468,0.0,1019.7,45,23.7,4.0,112.5,12,1985,20
469,0.0,1019.9,46,23.8,4.2,90.0,13,1985,20
470,0.0,1018.6,50,23.0,4.8,157.5,14,1985,20
471,0.0,1018.6,51,22.6,5.0,112.5,15,1985,20
472,0.0,1018.8,54,22.0,5.5,135.0,16,1985,20
473,0.0,1018.9,63,21.1,4.8,90.0,17,1985,20
474,0.0,1019.0,69,19.9,4.2,90.0,18,1985,20
475,0.0,1019.0,72,19.1,4.8,67.5,19,1985,20
476,0.0,1019.3,72,19.0,3.7,90.0,20,1985,20
477,0.0,1019.4,72,19.0,3.8,90.0,21,1985,20
478,0.0,1019.3,68,19.0,2.3,90.0,22,1985,20
479,0.0,1019.3,71,18.5,3.3,67.5,23,1985,20
480,0.0,1018.9,70,18.5,2.7,90.0,0,1985,21
481,0.0,1018.8,72,18.1,2.5,90.0,1,1985,21
482,0.0,1018.9,74,17.9,2.7,67.5,2,1985,21
483,0.0,1019.0,81,15.3,1.3,247.5,3,1985,21
484,0.0,1018.9,81,14.9,0.5,247.5,4,1985,21
485,0.0,1019.1,83,14.7,0.0,0.0,5,1985,21
486,0.0,1019.5,87,14.3,0.7,247.5,6,1985,21
487,0.0,1019.6,87,14.1,1.5,247.5,7,1985,21
488,0.0,1020.3,82,15.0,0.3,247.5,8,1985,21
489,0.0,1020.7,74,16.5,0.3,270.0,9,1985,21
490,0.0,1020.3,76,18.5,0.5,22.5,10,1985,21
491,0.0,1020.0,71,19.6,0.7,247.5,11,1985,21
492,0.0,1019.2,68,20.5,0.3,315.0,12,1985,21
493,0.0,1018.3,67,21.2,0.8,315.0,13,1985,21
494,0.0,1017.7,66,21.1,0.8,270.0,14,1985,21
495,0.0,1017.4,63,21.4,0.7,360.0,15,1985,21
496,0.0,1017.3,61,21.8,0.5,360.0,16,1985,21
497,0.0,1017.2,66,20.5,0.8,67.5,17,1985,21
498,0.0,1017.3,75,20.0,1.8,67.5,18,1985,21
499,0.0,1017.6,78,19.0,0.2,0.0,19,1985,21
500,0.0,1017.7,76,18.5,0.3,135.0,20,1985,21
501,0.0,1018.0,78,17.8,1.0,180.0,21,1985,21
502,0.0,1017.9,81,17.3,0.5,180.0,22,1985,21
503,0.0,1017.7,79,17.0,0.3,247.5,23,1985,21
504,0.0,1017.4,80,16.2,1.2,202.5,0,1985,22
505,0.0,1017.3,80,15.6,1.2,202.5,1,1985,22
506,0.0,1017.1,82,15.2,0.5,247.5,2,1985,22
507,0.0,1017.0,82,15.1,1.5,247.5,3,1985,22
508,0.0,1017.0,84,14.7,1.0,247.5,4,1985,22
509,0.0,1017.6,88,14.2,0.0,0.0,5,1985,22
510,0.0,1018.3,87,14.6,1.2,247.5,6,1985,22
511,0.0,1018.7,84,14.8,0.3,270.0,7,1985,22
512,0.0,1019.0,81,15.4,1.5,202.5,8,1985,22
513,0.0,1019.1,81,16.2,0.2,0.0,9,1985,22
514,0.0,1019.4,76,17.9,0.3,67.5,10,1985,22
515,0.0,1017.6,65,20.6,0.3,202.5,11,1985,22
516,0.0,1015.8,54,23.0,0.2,0.0,12,1985,22
517,0.0,1014.7,52,25.6,0.7,315.0,13,1985,22
518,0.0,1014.4,52,24.9,0.5,360.0,14,1985,22
519,0.0,1014.0,32,26.0,3.2,225.0,15,1985,22
520,0.0,1014.9,58,23.3,1.8,292.5,16,1985,22
521,0.0,1015.5,62,20.8,0.5,315.0,17,1985,22
522,0.0,1016.7,65,19.9,2.0,247.5,18,1985,22
523,0.0,1017.1,68,19.1,0.3,247.5,19,1985,22
524,0.0,1017.2,73,18.9,1.3,202.5,20,1985,22
525,0.0,1017.6,77,18.1,0.5,135.0,21,1985,22
526,0.0,1018.0,76,17.9,0.7,270.0,22,1985,22
527,0.0,1018.0,79,16.8,1.5,180.0,23,1985,22
528,0.0,1018.2,79,16.7,0.7,202.5,0,1985,23
529,0.0,1018.4,80,16.0,1.5,247.5,1,1985,23
530,0.0,1018.4,81,15.5,0.5,180.0,2,1985,23
531,0.0,1018.4,82,15.1,0.8,202.5,3,1985,23
532,0.0,1018.2,83,14.8,0.0,0.0,4,1985,23
533,0.0,1018.4,88,14.1,0.0,0.0,5,1985,23
534,0.0,1019.1,90,14.1,0.0,0.0,6,1985,23
535,0.0,1019.1,88,14.2,0.0,0.0,7,1985,23
536,0.0,1019.7,79,15.8,0.5,247.5,8,1985,23
537,0.0,1020.0,77,18.3,0.5,90.0,9,1985,23
538,0.0,1019.8,75,20.8,5.0,67.5,10,1985,23
539,0.0,1019.3,70,21.3,5.5,67.5,11,1985,23
540,0.0,1018.5,71,21.2,6.7,90.0,12,1985,23
541,0.0,1017.1,71,21.0,5.7,90.0,13,1985,23
542,0.0,1016.4,69,21.0,7.0,67.5,14,1985,23
543,0.0,1016.1,73,20.3,6.5,67.5,15,1985,23
544,0.0,1016.6,75,20.1,5.3,90.0,16,1985,23
545,0.0,1017.0,78,19.6,4.2,67.5,17,1985,23
546,0.0,1017.3,83,19.0,4.3,90.0,18,1985,23
547,0.0,1017.6,84,18.9,2.2,90.0,19,1985,23
548,0.0,1018.1,86,18.9,3.2,67.5,20,1985,23
549,0.0,1018.1,88,18.6,3.8,67.5,21,1985,23
550,0.0,1018.1,89,18.7,2.7,67.5,22,1985,23
551,0.0,1018.1,88,18.6,3.2,67.5,23,1985,23
552,0.0,1017.7,89,18.4,2.0,90.0,0,1985,24
553,0.0,1017.2,89,18.1,3.5,90.0,1,1985,24
554,0.0,1017.0,88,18.2,4.2,67.5,2,1985,24
555,0.0,1016.2,89,18.0,3.0,90.0,3,1985,24
556,0.0,1016.3,87,18.1,2.5,90.0,4,1985,24
557,0.0,1017.0,88,18.0,0.3,180.0,5,1985,24
558,0.0,1017.9,89,17.8,1.0,270.0,6,1985,24
559,0.0,1017.9,90,17.4,0.7,90.0,7,1985,24
560,0.0,1017.7,84,17.8,0.7,112.5,8,1985,24
561,0.0,1018.6,83,19.0,1.5,360.0,9,1985,24
562,0.0,1019.1,85,19.0,0.5,225.0,10,1985,24
563,0.0,1018.9,80,19.7,1.5,180.0,11,1985,24
564,0.0,1017.8,80,20.0,0.2,0.0,12,1985,24
565,0.0,1017.7,74,19.8,5.0,22.5,13,1985,24
566,0.0,1017.6,74,19.2,1.3,45.0,14,1985,24
567,0.0,1017.9,71,18.6,2.8,67.5,15,1985,24
568,0.0,1018.7,77,17.2,3.2,90.0,16,1985,24
569,0.0,1019.8,82,16.1,3.3,90.0,17,1985,24
570,0.0,1020.2,83,15.9,3.7,90.0,18,1985,24
571,0.0,1021.8,85,15.4,3.2,90.0,19,1985,24
572,0.0,1022.3,83,15.0,4.2,90.0,20,1985,24
573,0.0,1022.6,84,14.6,3.8,90.0,21,1985,24
574,0.0,1023.6,85,14.1,3.8,90.0,22,1985,24
575,0.0,1023.1,83,14.0,3.2,90.0,23,1985,24
576,0.0,1023.7,85,13.9,2.8,90.0,0,1985,25
577,0.0,1023.1,85,13.4,4.3,90.0,1,1985,25
578,0.0,1023.1,88,13.1,3.3,67.5,2,1985,25
579,0.0,1022.8,91,13.1,3.2,90.0,3,1985,25
580,0.0,1022.6,88,13.1,2.2,90.0,4,1985,25
581,0.0,1022.7,87,13.2,3.0,67.5,5,1985,25
582,0.0,1023.0,91,13.1,4.0,90.0,6,1985,25
583,0.2,1022.9,92,12.9,2.2,90.0,7,1985,25
584,0.0,1023.7,91,13.1,3.0,90.0,8,1985,25
585,0.2,1024.0,88,13.4,4.0,67.5,9,1985,25
586,0.0,1023.4,82,14.2,5.2,67.5,10,1985,25
587,0.0,1023.1,76,14.6,3.3,90.0,11,1985,25
588,0.0,1022.4,78,14.6,5.2,45.0,12,1985,25
589,0.0,1021.1,73,15.0,4.0,90.0,13,1985,25
590,0.0,1020.4,70,15.4,4.5,90.0,14,1985,25
591,0.0,1020.1,72,15.2,3.8,90.0,15,1985,25
592,0.0,1020.3,70,15.0,4.2,90.0,16,1985,25
593,0.0,1020.7,72,14.7,4.0,112.5,17,1985,25
594,0.0,1021.6,77,14.3,4.0,90.0,18,1985,25
595,0.0,1021.9,77,14.2,3.8,90.0,19,1985,25
596,0.0,1021.9,76,14.5,2.5,112.5,20,1985,25
597,0.0,1022.0,73,14.8,3.0,112.5,21,1985,25
598,0.0,1021.9,72,15.0,2.7,112.5,22,1985,25
599,0.1,1022.0,78,14.5,2.5,112.5,23,1985,25
600,0.0,1022.0,88,13.7,3.0,90.0,0,1985,26
601,1.0,1021.9,87,13.4,2.8,112.5,1,1985,26
602,0.8,1021.1,86,13.7,2.3,90.0,2,1985,26
603,0.5,1021.3,81,14.9,2.2,90.0,3,1985,26
604,1.0,1020.7,90,13.5,2.7,112.5,4,1985,26
605,0.5,1021.2,92,13.6,3.0,112.5,5,1985,26
606,0.5,1020.9,94,13.8,3.3,90.0,6,1985,26
607,2.0,1021.6,94,14.0,3.3,90.0,7,1985,26
608,1.5,1021.6,95,14.1,2.0,67.5,8,1985,26
609,1.0,1021.5,94,14.7,3.2,67.5,9,1985,26
610,1.0,1021.4,94,15.0,3.7,90.0,10,1985,26
611,0.5,1020.7,95,15.3,3.2,67.5,11,1985,26
612,0.8,1019.8,93,15.7,3.5,67.5,12,1985,26
613,0.7,1018.9,91,15.9,4.5,67.5,13,1985,26
614,0.5,1018.4,91,16.0,3.8,67.5,14,1985,26
615,0.3,1018.1,93,16.1,1.8,67.5,15,1985,26
616,1.5,1018.2,94,16.1,1.3,90.0,16,1985,26
617,0.7,1018.7,97,16.1,1.5,45.0,17,1985,26
618,1.0,1018.9,96,16.0,0.2,0.0,18,1985,26
619,1.0,1019.4,98,16.0,0.0,0.0,19,1985,26
620,0.5,1019.5,97,16.0,0.0,0.0,20,1985,26
621,0.1,1019.4,97,16.0,0.3,90.0,21,1985,26
622,0.5,1019.7,97,16.0,0.0,0.0,22,1985,26
623,0.2,1019.0,97,15.9,0.0,0.0,23,1985,26
624,0.0,1019.0,97,15.8,0.2,0.0,0,1985,27
625,0.0,1018.8,97,15.8,0.5,247.5,1,1985,27
626,0.0,1018.3,97,15.7,0.7,270.0,2,1985,27
627,0.0,1018.7,97,15.6,1.8,247.5,3,1985,27
628,0.0,1018.0,97,15.9,2.5,247.5,4,1985,27
629,0.0,1018.6,96,16.0,0.7,315.0,5,1985,27
630,0.0,1019.3,96,15.3,0.5,225.0,6,1985,27
631,0.0,1019.9,96,15.6,1.5,247.5,7,1985,27
632,0.0,1020.2,96,16.1,1.8,247.5,8,1985,27
633,0.0,1021.2,94,16.1,2.0,247.5,9,1985,27
634,0.0,1020.7,94,16.5,1.8,247.5,10,1985,27
635,0.0,1020.0,93,17.1,0.7,225.0,11,1985,27
636,0.0,1018.8,89,17.9,0.3,135.0,12,1985,27
637,0.0,1017.7,84,19.1,0.8,90.0,13,1985,27
638,0.0,1017.2,81,20.2,2.2,90.0,14,1985,27
639,0.0,1016.9,77,20.2,2.7,90.0,15,1985,27
640,0.0,1017.8,79,20.0,2.2,90.0,16,1985,27
641,0.0,1019.0,89,19.5,0.5,90.0,17,1985,27
642,0.0,1020.2,83,18.8,2.7,90.0,18,1985,27
643,0.5,1021.2,89,17.9,3.8,67.5,19,1985,27
644,0.0,1021.2,90,17.6,2.0,90.0,20,1985,27
645,0.2,1021.7,92,17.1,2.7,67.5,21,1985,27
646,0.0,1022.3,87,16.7,4.5,90.0,22,1985,27
647,0.0,1022.7,87,16.1,3.8,67.5,23,1985,27
648,0.0,1022.7,87,16.0,4.0,67.5,0,1985,28
649,0.0,1023.0,84,15.7,3.7,90.0,1,1985,28
650,0.0,1022.7,86,15.1,4.2,90.0,2,1985,28
651,0.0,1022.6,86,15.0,4.2,90.0,3,1985,28
652,0.0,1022.7,84,14.1,2.3,90.0,4,1985,28
653,0.0,1023.0,86,14.2,3.2,90.0,5,1985,28
654,0.0,1023.4,87,14.1,2.5,90.0,6,1985,28
655,0.0,1024.1,88,14.0,2.2,112.5,7,1985,28
656,0.0,1024.2,88,14.1,2.0,90.0,8,1985,28
657,0.0,1024.6,85,14.6,2.8,67.5,9,1985,28
658,0.0,1024.3,82,15.2,3.5,90.0,10,1985,28
659,0.0,1023.7,81,15.3,4.3,90.0,11,1985,28
660,0.0,1023.0,85,14.7,2.8,112.5,12,1985,28
661,0.0,1022.1,83,15.0,3.3,67.5,13,1985,28
662,0.0,1021.2,83,15.0,3.7,90.0,14,1985,28
663,0.0,1020.9,87,14.6,2.5,90.0,15,1985,28
664,0.0,1021.2,85,14.5,2.7,90.0,16,1985,28
665,0.0,1021.5,88,14.0,3.5,67.5,17,1985,28
666,0.0,1021.8,84,13.8,4.0,67.5,18,1985,28
667,0.0,1022.3,87,13.6,4.2,90.0,19,1985,28
668,0.0,1022.7,90,13.4,2.3,90.0,20,1985,28
669,0.0,1022.7,91,13.4,2.5,90.0,21,1985,28
670,0.0,1022.0,91,13.5,2.5,112.5,22,1985,28
671,0.0,1022.6,91,13.5,3.5,67.5,23,1985,28
672,0.0,1022.0,92,13.2,3.5,67.5,0,1985,29
673,0.0,1022.0,98,13.6,3.3,90.0,1,1985,29
674,0.0,1021.3,90,13.8,2.8,135.0,2,1985,29
675,0.0,1021.0,91,13.9,2.7,67.5,3,1985,29
676,0.0,1020.9,88,14.1,1.8,112.5,4,1985,29
677,0.0,1021.6,87,14.0,1.8,22.5,5,1985,29
678,0.0,1021.4,87,13.9,0.5,112.5,6,1985,29
679,0.0,1022.0,87,13.8,1.2,90.0,7,1985,29
680,0.0,1022.3,85,14.2,1.0,112.5,8,1985,29
681,0.0,1023.0,86,14.3,0.3,112.5,9,1985,29
682,0.0,1023.0,87,14.2,2.2,90.0,10,1985,29
683,0.4,1022.9,88,13.6,1.3,135.0,11,1985,29
684,0.0,1022.2,87,13.4,1.8,135.0,12,1985,29
685,0.1,1022.0,88,13.4,0.7,90.0,13,1985,29
686,0.0,1021.3,91,13.1,1.5,270.0,14,1985,29
687,0.0,1021.3,91,13.0,0.2,0.0,15,1985,29
688,0.0,1021.6,83,13.2,1.0,45.0,16,1985,29
689,0.0,1022.3,82,13.0,1.7,112.5,17,1985,29
690,0.0,1022.3,82,13.0,1.7,90.0,18,1985,29
691,0.0,1023.2,85,12.7,1.0,112.5,19,1985,29
692,0.0,1023.4,87,12.8,0.5,135.0,20,1985,29
693,0.5,1024.0,93,12.1,0.8,135.0,21,1985,29
694,0.5,1024.4,93,12.1,1.2,90.0,22,1985,29
695,0.5,1024.5,98,11.9,2.8,90.0,23,1985,29
696,0.3,1024.5,98,11.1,2.5,90.0,0,1985,30
697,1.0,1025.3,89,10.9,1.8,45.0,1,1985,30
698,1.0,1024.6,86,10.3,3.5,67.5,2,1985,30
699,0.5,1024.6,85,10.0,1.3,112.5,3,1985,30
700,1.5,1025.1,89,9.9,1.5,90.0,4,1985,30
701,1.5,1025.2,92,9.6,0.7,90.0,5,1985,30
702,1.5,1025.5,93,9.6,1.2,90.0,6,1985,30
703,0.5,1026.4,92,9.5,2.0,112.5,7,1985,30
704,0.5,1026.7,93,10.0,1.5,135.0,8,1985,30
705,0.0,1027.5,87,9.9,2.5,90.0,9,1985,30
706,0.0,1027.6,87,10.0,2.2,112.5,10,1985,30
707,0.0,1027.7,86,9.8,1.7,90.0,11,1985,30
708,0.0,1026.7,82,9.9,1.8,90.0,12,1985,30
709,0.0,1025.7,80,9.8,2.0,67.5,13,1985,30
710,0.0,1025.2,85,9.6,1.8,67.5,14,1985,30
711,0.0,1024.6,84,9.6,1.8,112.5,15,1985,30
712,0.0,1023.9,78,9.9,2.3,67.5,16,1985,30
713,0.0,1023.8,79,10.0,1.8,90.0,17,1985,30
714,0.0,1024.4,79,10.1,1.8,90.0,18,1985,30
715,0.0,1025.0,84,10.0,2.5,90.0,19,1985,30
716,0.0,1025.5,86,10.1,1.8,112.5,20,1985,30
717,0.0,1025.5,82,10.6,1.8,90.0,21,1985,30
718,0.0,1025.1,80,10.6,1.2,135.0,22,1985,30
719,0.0,1024.7,79,10.8,1.3,112.5,23,1985,30
720,0.0,1024.3,81,11.1,2.8,112.5,0,1985,31
721,0.0,1023.8,80,11.1,1.2,90.0,1,1985,31
722,0.0,1022.9,79,11.3,2.5,112.5,2,1985,31
723,0.0,1022.0,81,11.2,2.8,90.0,3,1985,31
724,0.0,1022.0,83,11.0,1.5,112.5,4,1985,31
725,0.0,1021.7,81,11.1,1.2,112.5,5,1985,31
726,0.0,1021.9,81,11.1,1.0,135.0,6,1985,31
727,0.0,1021.7,80,11.3,1.3,135.0,7,1985,31
728,0.0,1022.3,76,12.0,2.0,135.0,8,1985,31
729,0.0,1022.9,76,12.4,1.5,135.0,9,1985,31
730,0.0,1022.6,78,12.9,1.3,135.0,10,1985,31
731,0.0,1022.0,80,13.1,2.0,90.0,11,1985,31
732,0.0,1020.7,78,13.8,3.3,90.0,12,1985,31
733,0.0,1019.4,78,13.9,4.0,67.5,13,1985,31
734,0.0,1018.4,80,14.1,4.0,67.5,14,1985,31
735,0.0,1017.5,77,14.9,4.7,67.5,15,1985,31
736,0.0,1017.2,78,14.6,3.7,90.0,16,1985,31
737,0.0,1017.5,80,14.2,3.7,67.5,17,1985,31
738,0.0,1017.6,80,14.1,3.0,67.5,18,1985,31
739,0.0,1018.1,80,14.1,2.5,67.5,19,1985,31
740,0.0,1018.3,81,14.2,1.2,112.5,20,1985,31
741,0.0,1018.4,81,14.3,1.0,90.0,21,1985,31
742,0.0,1018.0,85,13.7,0.5,90.0,22,1985,31
743,0.0,1017.9,89,13.1,0.0,0.0,23,1985,31
744,0.0,1017.6,89,13.0,0.0,0.0,0,1985,32
745,0.0,1017.3,84,13.6,1.0,247.5,1,1985,32
746,0.0,1017.3,89,13.0,0.7,247.5,2,1985,32
747,0.0,1017.1,91,12.8,1.0,270.0,3,1985,32
748,0.0,1017.6,88,12.9,1.8,270.0,4,1985,32
749,0.0,1017.2,89,12.6,0.0,0.0,5,1985,32
750,0.0,1017.4,93,12.1,0.2,0.0,6,1985,32
751,0.0,1018.0,93,12.3,0.0,0.0,7,1985,32
752,0.0,1018.7,91,13.0,1.2,247.5,8,1985,32
753,0.0,1018.7,91,14.3,0.3,247.5,9,1985,32
754,0.0,1018.7,81,16.0,0.8,270.0,10,1985,32
755,0.0,1017.9,81,16.2,0.2,0.0,11,1985,32
756,0.0,1017.1,83,16.3,0.0,0.0,12,1985,32
757,0.0,1016.2,70,18.5,0.3,270.0,13,1985,32
758,0.0,1015.3,71,18.1,0.3,315.0,14,1985,32
759,0.0,1015.1,73,17.9,0.7,337.5,15,1985,32
760,0.0,1015.0,72,17.8,0.8,292.5,16,1985,32
761,0.0,1015.5,78,16.7,0.3,337.5,17,1985,32
762,0.0,1015.8,82,15.5,1.3,360.0,18,1985,32
763,0.0,1016.5,82,15.3,1.2,90.0,19,1985,32
764,0.0,1017.1,83,15.1,0.7,67.5,20,1985,32
765,0.0,1017.5,84,14.6,0.0,0.0,21,1985,32
766,0.0,1017.4,89,14.0,0.0,0.0,22,1985,32
767,0.0,1017.2,91,13.6,0.0,0.0,23,1985,32
768,0.0,1017.0,93,13.1,0.0,0.0,0,1985,33
769,0.0,1017.0,95,12.8,0.3,180.0,1,1985,33
770,0.0,1016.7,94,13.4,0.0,0.0,2,1985,33
771,0.0,1016.3,94,13.1,0.0,0.0,3,1985,33
772,0.0,1016.2,94,13.1,0.2,0.0,4,1985,33
773,0.0,1016.3,92,13.1,0.0,0.0,5,1985,33
774,0.0,1017.1,92,12.9,0.0,0.0,6,1985,33
775,0.0,1017.3,94,13.0,0.2,0.0,7,1985,33
776,0.0,1017.5,90,13.9,0.3,157.5,8,1985,33
777,0.0,1017.7,83,15.5,0.0,0.0,9,1985,33
778,0.0,1017.7,71,17.6,0.8,247.5,10,1985,33
779,0.0,1017.3,67,18.6,0.3,247.5,11,1985,33
780,0.0,1016.2,70,18.5,0.5,22.5,12,1985,33
781,0.0,1015.6,65,19.3,1.7,67.5,13,1985,33
782,0.0,1015.0,61,20.2,1.8,135.0,14,1985,33
783,0.0,1014.4,61,20.0,1.8,90.0,15,1985,33
784,0.0,1014.3,61,19.3,3.7,67.5,16,1985,33
785,0.0,1015.0,65,18.0,3.5,67.5,17,1985,33
786,0.0,1015.4,67,17.4,4.0,67.5,18,1985,33
787,0.0,1015.2,69,17.0,2.2,90.0,19,1985,33
788,0.0,1016.2,72,16.8,1.7,112.5,20,1985,33
789,0.0,1016.6,72,16.7,2.2,90.0,21,1985,33
790,0.0,1016.4,76,16.3,1.0,112.5,22,1985,33
791,0.0,1016.0,79,15.8,1.3,90.0,23,1985,33
792,0.0,1015.5,83,14.8,1.0,135.0,0,1985,34
793,0.0,1015.7,87,14.2,0.0,0.0,1,1985,34
794,0.0,1015.7,90,13.8,0.0,0.0,2,1985,34
795,0.0,1015.6,91,13.8,0.0,0.0,3,1985,34
796,0.0,1015.3,91,13.7,0.0,0.0,4,1985,34
797,0.0,1015.4,91,13.5,0.0,0.0,5,1985,34
798,0.0,1015.2,92,13.1,0.0,0.0,6,1985,34
799,0.0,1015.3,93,15.0,1.7,90.0,7,1985,34
800,0.0,1015.7,83,16.7,2.7,90.0,8,1985,34
801,0.0,1015.0,76,18.5,4.2,90.0,9,1985,34
802,0.0,1015.0,70,20.0,4.2,67.5,10,1985,34
803,0.0,1014.4,67,21.0,4.0,90.0,11,1985,34
804,0.0,1013.5,68,21.3,4.3,90.0,12,1985,34
805,0.0,1012.5,69,21.1,4.7,90.0,13,1985,34
806,0.0,1012.3,69,21.0,4.8,90.0,14,1985,34
807,0.0,1011.7,70,20.3,6.2,67.5,15,1985,34
808,0.0,1011.8,70,19.9,4.5,67.5,16,1985,34
809,0.0,1012.0,72,19.2,4.5,67.5,17,1985,34
810,0.0,1012.5,75,18.9,3.7,67.5,18,1985,34
811,0.0,1012.7,80,18.5,3.7,90.0,19,1985,34
812,0.0,1012.8,81,18.4,3.0,90.0,20,1985,34
813,0.0,1012.8,85,18.3,1.5,90.0,21,1985,34
814,0.0,1013.1,86,18.3,0.7,135.0,22,1985,34
815,0.0,1013.1,88,18.1,1.5,180.0,23,1985,34
816,0.0,1012.6,88,18.0,1.5,180.0,0,1985,35
817,0.0,1011.9,91,17.3,0.2,0.0,1,1985,35
818,0.0,1010.4,90,17.5,1.3,180.0,2,1985,35
819,0.0,1008.3,91,17.3,1.8,45.0,3,1985,35
820,0.0,1008.8,93,17.2,1.3,247.5,4,1985,35
821,0.0,1008.7,89,16.9,0.0,0.0,5,1985,35
822,0.0,1009.9,89,16.8,1.0,270.0,6,1985,35
823,0.0,1010.6,91,16.5,0.3,360.0,7,1985,35
824,0.0,1011.5,90,17.2,0.8,180.0,8,1985,35
825,0.0,1011.5,87,18.0,0.3,225.0,9,1985,35
826,0.0,1011.5,75,19.6,0.2,0.0,10,1985,35
827,0.0,1011.5,70,20.8,0.3,247.5,11,1985,35
828,0.0,1010.7,62,22.7,1.0,247.5,12,1985,35
829,0.0,1009.8,62,23.0,1.8,270.0,13,1985,35
830,0.0,1009.1,59,22.6,1.2,270.0,14,1985,35
831,0.0,1008.3,61,22.0,1.2,247.5,15,1985,35
832,0.0,1008.5,68,21.2,0.2,0.0,16,1985,35
833,0.0,1008.6,71,20.5,0.7,247.5,17,1985,35
834,0.0,1008.9,74,19.9,3.0,270.0,18,1985,35
835,0.0,1009.9,79,19.5,0.0,0.0,19,1985,35
836,0.0,1009.3,81,19.3,0.5,157.5,20,1985,35
837,0.0,1009.4,83,18.9,1.0,247.5,21,1985,35
838,0.0,1009.4,83,18.7,0.5,202.5,22,1985,35
839,0.0,1007.8,86,18.0,0.3,202.5,23,1985,35
840,0.0,1008.7,88,17.9,0.7,247.5,0,1985,36
841,0.0,1009.0,87,17.3,1.7,180.0,1,1985,36
842,0.0,1008.8,85,17.7,1.2,90.0,2,1985,36
843,0.0,1007.7,88,17.7,0.5,157.5,3,1985,36
844,0.0,1008.1,84,17.9,2.0,270.0,4,1985,36
845,0.0,1008.6,84,17.8,0.5,292.5,5,1985,36
846,0.0,1008.6,87,17.4,0.7,247.5,6,1985,36
847,0.0,1009.2,88,17.6,1.7,157.5,7,1985,36
848,0.6,1008.7,93,17.9,0.5,247.5,8,1985,36
849,0.3,1008.4,91,18.5,1.2,360.0,9,1985,36
850,0.1,1010.7,89,18.1,0.2,0.0,10,1985,36
851,0.0,1011.1,84,19.0,1.2,270.0,11,1985,36
852,0.0,1010.0,77,20.2,0.0,0.0,12,1985,36
853,0.0,1008.9,74,20.8,0.0,0.0,13,1985,36
854,0.0,1007.7,74,20.9,0.0,0.0,14,1985,36
855,0.0,1007.0,76,21.0,0.0,0.0,15,1985,36
856,0.0,1006.7,82,20.1,1.0,67.5,16,1985,36
857,0.0,1007.3,83,19.9,0.8,360.0,17,1985,36
858,0.2,1008.8,87,19.1,0.3,247.5,18,1985,36
859,1.0,1010.3,88,19.0,2.7,270.0,19,1985,36
860,0.3,1009.0,89,19.0,1.5,202.5,20,1985,36
861,1.0,1010.2,93,18.3,0.2,0.0,21,1985,36
862,0.1,1009.9,98,18.2,0.0,0.0,22,1985,36
863,0.0,1008.5,98,18.2,0.8,247.5,23,1985,36
864,0.5,1010.8,97,18.1,0.0,0.0,0,1985,37
865,4.0,1010.9,96,18.0,0.7,292.5,1,1985,37
866,4.5,1010.4,96,17.8,0.8,247.5,2,1985,37
867,2.0,1009.8,99,17.2,0.8,292.5,3,1985,37
868,1.0,1008.0,99,17.2,1.5,90.0,4,1985,37
869,2.5,1008.2,98,17.2,2.2,180.0,5,1985,37
870,10.5,1008.9,99,17.2,0.7,90.0,6,1985,37
