,F0,F1,F2,F3,F4
1151,4,7,8,3,5
1152,3,6,3,0,1
1153,4,2,3,2,0
1154,0,8,6,0,7
1155,0,5,1,4,0
1156,7,2,2,1,9
1157,2,0,3,1,6
1158,9,8,0,0,9
1159,2,7,9,5,3
1160,0,1,0,5,5
1161,4,0,3,8,2
1162,5,6,0,5,1
1163,8,3,4,4,6
1164,8,9,8,1,2
1165,9,3,5,3,2
1166,1,9,9,7,2
1167,8,2,5,1,5
1168,7,2,2,0,2
1169,8,4,8,2,7
1170,2,2,3,0,6
1171,1,8,6,8,6
1172,2,1,6,8,2
1173,3,0,6,1,3
1174,8,2,6,0,3
1175,0,1,5,7,5
1176,9,1,6,0,7
1177,9,3,6,2,1
1178,0,3,0,6,8
1179,2,5,0,6,0
1180,9,6,7,5,4
1181,6,4,2,4,5
1182,1,8,7,2,6
1183,2,9,6,7,0
1184,1,0,4,2,4
1185,2,3,1,7,0
1186,0,0,0,6,2
1187,1,2,7,5,4
1188,5,5,7,6,3
1189,7,3,2,0,8
1190,1,5,7,1,6
1191,1,9,0,6,5
1192,4,1,9,2,9
1193,9,0,6,3,8
1194,6,3,1,9,5
1195,5,9,7,7,6
1196,9,6,3,4,1
1197,7,8,7,0,6
1198,3,1,6,2,1
1199,9,1,2,7,4
1200,6,2,1,7,0
1201,9,0,3,2,4
1202,9,9,3,4,0
1203,9,7,9,0,7
1204,0,5,9,4,3
1205,8,7,3,5,0
1206,7,3,5,7,2
1207,4,5,6,2,8
1208,7,7,8,1,8
1209,3,7,8,4,5
1210,2,1,3,6,1
1211,4,3,9,2,6
1212,4,2,8,6,1
1213,1,7,1,9,2
1214,9,1,3,1,4
1215,6,9,8,2,8
1216,9,5,1,7,8
1217,1,2,1,7,8
1218,8,7,8,6,4
1219,5,0,5,2,9
1220,7,7,7,7,4
1221,3,9,7,5,7
1222,1,8,4,3,1
1223,3,0,7,1,9
1224,8,0,3,4,6
1225,0,9,0,4,6
1226,6,6,2,7,6
1227,2,6,1,1,3
1228,5,1,7,2,5
1229,2,5,0,6,9
1230,6,7,5,3,9
1231,7,6,1,9,2
1232,2,0,5,0,2
1233,5,5,8,9,5
1234,0,0,4,3,9
1235,4,5,0,0,5
1236,6,7,2,1,4
1237,0,4,1,7,8
1238,0,6,7,8,8
1239,4,6,9,6,3
1240,7,6,9,2,5
1241,9,1,7,6,7
1242,8,0,6,8,4
1243,1,0,2,9,5
1244,5,5,7,4,8
1245,1,4,4,2,6
1246,8,9,3,9,9
1247,3,9,2,0,1
1248,9,8,7,5,8
1249,7,4,0,4,1
1250,2,1,5,7,2
1251,8,0,9,8,4
1252,7,3,4,3,8
1253,3,8,7,4,9
1254,2,0,5,9,3
1255,8,2,0,3,3
1256,9,0,4,7,4
1257,1,5,4,5,3
1258,7,4,3,2,4
1259,4,8,4,5,4
1260,1,8,3,8,3
1261,3,8,4,9,1
1262,1,2,8,7,1
1263,1,2,9,2,4
1264,5,6,1,1,1
1265,2,9,2,6,9
1266,2,6,9,3,3
1267,2,4,3,3,1
1268,7,5,2,3,3
1269,5,0,2,4,6
1270,7,0,9,2,5
1271,0,0,4,6,9
1272,6,2,5,1,1
1273,9,4,9,9,3
1274,0,9,7,9,2
1275,7,1,3,9,4
1276,0,9,0,2,1
1277,2,4,3,8,2
1278,8,8,8,1,2
1279,1,0,9,8,7
1280,1,6,4,5,3
1281,4,7,0,2,9
1282,7,7,5,6,3
1283,6,2,7,0,0
1284,9,3,6,1,6
1285,8,9,8,7,6
1286,9,2,3,7,1
1287,5,7,3,6,8
1288,3,0,8,8,5
1289,2,5,6,7,9
1290,8,3,2,6,8
1291,0,4,4,9,7
1292,7,8,4,4,3
1293,1,0,4,9,8
1294,1,7,4,0,1
1295,1,1,0,8,2
1296,9,8,0,5,1
1297,3,3,8,9,3
1298,6,5,6,1,1
1299,6,8,2,7,7
1300,5,3,7,0,8
1301,2,4,7,0,8
1302,3,1,5,3,8
1303,8,9,1,7,9
1304,3,3,1,2,3
1305,9,5,2,6,4
1306,6,3,8,7,7
1307,2,2,3,0,8
1308,1,9,8,6,9
1309,9,8,8,3,2
1310,0,4,7,7,3
1311,0,2,6,3,6
1312,9,4,6,8,3
1313,3,5,3,7,3
1314,9,6,9,5,6
1315,9,6,9,5,4
1316,0,5,8,9,4
1317,8,2,0,2,4
1318,9,9,6,1,3
1319,2,1,1,5,7
1320,0,7,1,4,7
1321,5,9,2,8,1
1322,3,3,5,7,9
1323,6,0,4,2,6
1324,7,9,5,0,8
1325,6,0,3,4,8
1326,9,0,3,6,4
1327,2,4,4,4,4
1328,8,9,3,9,9
1329,8,3,4,1,2
1330,3,0,2,9,0
1331,9,5,5,7,4
1332,9,9,3,9,5
1333,2,0,5,2,8
1334,1,9,6,7,8
1335,4,7,5,8,1
1336,1,7,7,7,6
1337,0,1,4,1,8
1338,1,8,7,0,2
1339,4,7,6,7,9
1340,2,0,3,9,5
1341,7,4,5,3,2
1342,7,9,8,1,5
1343,7,7,1,0,4
1344,9,3,4,2,5
1345,5,2,1,0,1
1346,5,2,5,8,6
1347,7,0,5,9,6
1348,0,0,0,7,7
1349,5,8,8,8,5
1350,6,5,1,4,4
1351,0,2,1,4,7
1352,3,3,7,3,4
1353,5,1,5,3,1
1354,5,3,8,2,6
1355,4,0,8,8,1
1356,9,1,7,3,4
1357,1,7,5,2,9
1358,6,1,1,3,7
1359,4,8,2,2,9
1360,7,9,0,2,1
1361,4,0,5,4,4
1362,6,2,9,7,9
1363,0,3,0,5,7
1364,2,6,3,3,1
1365,4,7,9,6,5
1366,3,0,4,7,1
1367,6,4,3,8,8
1368,5,7,2,4,6
1369,8,8,7,1,1
1370,9,0,4,1,9
1371,1,0,0,9,3
1372,3,5,4,4,5
1373,1,9,2,2,0
1374,2,7,9,2,8
1375,5,1,6,6,7
1376,9,4,1,1,3
1377,8,7,3,3,7
1378,5,4,1,1,9
1379,2,8,7,4,0
1380,7,9,3,2,5
1381,4,4,7,3,1
1382,3,0,0,4,7
1383,6,1,9,3,0
1384,4,2,9,4,1
1385,1,2,2,4,9
1386,9,4,9,7,0
1387,5,4,4,0,9
1388,3,7,7,2,5
1389,0,0,1,1,7
1390,8,1,6,4,1
1391,0,0,0,7,8
1392,8,2,8,2,1
1393,3,1,9,6,6
1394,8,3,4,3,1
1395,1,6,9,0,6
1396,0,9,2,7,0
1397,0,5,7,3,1
1398,1,5,9,9,9
1399,9,3,9,1,0
1400,9,2,7,8,2
1401,7,5,2,6,3
1402,6,8,1,0,4
1403,7,5,0,4,5
1404,0,2,8,9,0
1405,5,6,7,6,0
1406,6,6,6,2,9
1407,0,4,1,5,8
1408,8,4,9,2,3
1409,6,8,5,6,6
1410,6,8,9,5,6
1411,6,0,0,1,2
1412,3,4,6,5,9
1413,9,2,9,8,6
1414,5,4,5,3,1
1415,0,0,7,2,9
1416,8,4,6,4,6
1417,5,9,1,1,0
1418,2,1,7,4,3
1419,6,5,3,6,6
1420,0,7,5,1,6
1421,5,3,8,3,5
1422,6,1,4,0,7
1423,9,3,5,3,1
1424,4,4,2,5,1
1425,1,5,7,1,2
1426,6,3,3,0,7
1427,6,4,5,5,8
1428,4,4,4,3,6
1429,4,6,3,9,8
1430,0,3,1,3,5
1431,2,2,1,6,0
1432,0,9,5,6,4
1433,0,9,2,6,5
1434,0,5,1,2,0
1435,8,3,4,6,2
1436,2,3,2,4,8
1437,1,6,2,3,5
1438,4,2,5,0,6
1439,7,2,8,8,4
1440,2,9,0,0,7
1441,0,8,5,9,8
1442,3,6,1,8,8
1443,3,0,5,4,4
1444,7,3,5,4,1
1445,6,0,7,4,8
1446,7,5,5,3,1
1447,5,5,3,1,3
1448,1,4,0,3,3
1449,9,4,5,0,6
1450,3,8,0,2,6
1451,6,7,0,3,3
1452,6,4,2,5,7
1453,1,9,8,7,4
1454,1,8,9,9,6
1455,1,1,7,7,9
1456,3,4,5,4,1
1457,7,7,2,5,8
1458,8,7,0,5,2
1459,6,9,1,4,1
1460,3,3,4,8,1
1461,8,9,9,2,5
1462,2,4,0,6,2
1463,4,1,1,2,7
1464,4,7,3,5,8
1465,8,1,5,7,1
1466,0,1,4,3,6
1467,4,3,0,8,8
1468,9,1,7,8,5
1469,1,6,7,9,4
1470,9,7,2,0,6
1471,0,3,8,1,8
1472,5,3,7,6,2
1473,6,9,3,0,3
1474,5,8,3,0,6
1475,3,3,7,4,6
1476,4,4,6,2,9
1477,2,7,0,7,8
1478,2,3,5,5,2
1479,0,0,3,1,6
1480,8,1,4,9,0
1481,1,7,3,9,1
1482,0,1,7,2,7
1483,4,8,7,8,7
1484,6,0,8,5,0
1485,0,1,8,0,3
1486,4,9,9,1,1
1487,0,7,0,6,3
1488,0,7,2,6,1
1489,5,2,2,0,9
1490,1,8,4,0,2
1491,6,8,1,0,2
1492,8,8,2,6,1
1493,0,1,5,6,2
1494,8,6,3,8,8
1495,1,4,2,8,5
1496,5,5,2,9,4
1497,7,0,6,9,1
1498,7,5,7,3,0
1499,3,7,1,2,2
1500,6,9,9,0,5
1501,1,2,9,1,7
1502,9,1,1,6,8
1503,8,2,2,9,8
1504,4,8,0,8,4
1505,8,2,4,8,6
1506,3,5,5,6,4
1507,1,1,4,2,2
1508,7,1,2,6,9
1509,7,3,8,9,1
1510,8,9,9,6,9
1511,6,3,6,9,9
1512,7,5,6,1,9
1513,6,9,1,8,6
1514,8,6,1,7,3
1515,0,1,0,0,8
1516,9,1,9,9,3
1517,2,8,1,2,8
1518,0,0,7,8,2
1519,9,6,9,1,2
1520,9,6,0,2,0
1521,9,1,0,8,7
1522,0,7,1,1,2
1523,4,9,7,3,3
1524,0,4,7,4,2
1525,6,7,5,1,8
1526,4,5,6,8,8
1527,3,3,9,9,7
1528,3,8,3,9,6
1529,5,1,6,5,2
1530,2,4,3,3,0
1531,8,6,4,7,7
1532,6,4,1,9,4
1533,8,9,5,3,6
1534,7,9,3,9,3
1535,4,1,8,4,1
1536,1,1,2,1,2
1537,6,6,0,8,3
1538,9,5,7,7,0
1539,0,0,4,5,2
1540,5,5,4,8,5
1541,8,9,0,5,1
1542,4,4,6,4,3
1543,3,6,1,0,6
1544,0,0,0,2,8
1545,3,8,8,7,0
1546,5,7,2,2,2
1547,0,0,2,6,5
1548,7,2,0,8,8
1549,3,9,1,2,7
1550,8,5,1,5,2
1551,4,6,2,3,8
1552,2,0,6,8,8
1553,0,5,0,1,6
1554,2,8,0,8,4
1555,1,0,6,0,3
1556,9,0,3,5,0
1557,0,6,3,4,3
1558,8,2,6,2,1
1559,7,2,6,0,4
1560,8,7,8,7,0
1561,4,5,7,9,7
1562,0,4,3,1,1
1563,4,4,5,0,3
1564,3,8,1,4,4
1565,4,5,2,9,9
1566,7,8,0,9,6
1567,4,4,0,7,3
1568,0,0,3,8,9
1569,1,6,7,8,6
1570,2,0,0,5,0
1571,3,6,2,0,8
1572,4,7,0,9,6
1573,9,0,7,0,8
1574,6,5,8,9,9
1575,3,1,4,2,0
1576,1,4,4,9,3
1577,3,9,1,3,1
1578,3,0,0,0,5
1579,1,5,5,4,7
1580,6,7,6,9,2
1581,8,1,6,0,7
1582,3,7,6,0,2
1583,3,0,3,4,5
1584,4,0,1,8,0
1585,4,4,3,2,2
1586,4,3,9,2,5
1587,4,5,6,1,1
1588,4,1,9,9,9
1589,4,6,1,4,1
1590,4,5,8,8,6
1591,4,7,1,2,3
1592,4,1,2,5,2
1593,6,4,4,8,2
1594,9,6,0,2,5
1595,4,9,8,8,5
1596,5,3,8,3,1
1597,5,5,0,1,5
1598,9,5,6,2,0
1599,7,3,1,1,0
1600,1,1,9,1,9
1601,8,3,7,1,2
1602,2,5,2,0,0
1603,6,5,2,8,1
1604,3,7,2,0,1
1605,6,9,9,2,5
1606,9,8,3,7,3
1607,9,2,9,2,4
1608,6,3,9,2,0
1609,5,3,6,8,3
1610,9,5,2,0,1
1611,6,2,3,3,2
1612,6,8,5,6,1
1613,0,7,1,6,3
1614,7,7,3,3,9
1615,0,4,5,9,4
1616,2,9,8,0,5
1617,7,1,8,5,2
1618,1,0,3,0,9
1619,3,2,1,9,5
1620,3,6,4,7,1
1621,8,7,1,1,7
1622,6,2,6,7,8
1623,5,1,2,6,2
1624,5,0,8,1,6
1625,9,5,7,3,9
1626,9,9,4,0,7
1627,8,9,5,4,2
1628,3,3,2,8,6
1629,5,9,7,3,3
1630,6,8,7,1,2
1631,0,2,1,5,0
1632,7,5,6,3,7
1633,5,2,5,3,5
1634,0,5,9,7,5
1635,9,3,4,2,6
1636,0,5,3,3,8
1637,8,1,1,2,8
1638,5,9,1,1,2
1639,4,0,3,3,0
1640,2,2,7,4,9
1641,8,7,3,8,6
1642,0,2,7,7,6
1643,1,7,8,8,5
1644,3,2,2,4,4
1645,1,0,3,2,4
1646,7,5,0,1,8
1647,0,8,5,3,6
1648,0,4,1,6,3
1649,2,9,8,3,1
1650,0,7,6,0,1
1651,5,3,3,7,8
1652,0,8,9,1,1
1653,1,2,8,6,1
1654,3,8,2,1,9
1655,6,6,4,9,7
1656,1,2,7,2,0
1657,3,6,3,6,1
1658,7,3,4,5,1
1659,6,8,4,1,2
1660,4,0,4,2,9
1661,3,0,2,3,1
1662,9,5,5,4,0
1663,0,9,2,6,0
1664,6,1,0,6,4
1665,2,0,6,6,6
1666,8,6,1,2,3
1667,1,0,5,0,4
1668,9,1,9,9,4
1669,7,7,9,6,1
1670,7,3,8,5,5
1671,6,3,2,4,2
1672,5,2,1,4,1
1673,9,0,3,1,6
1674,8,5,9,0,3
1675,2,7,1,6,1
1676,6,7,9,0,5
1677,9,5,7,1,0
1678,9,2,5,5,2
1679,5,0,3,5,6
1680,7,4,9,6,6
1681,4,1,5,9,1
1682,9,4,2,2,4
1683,5,4,3,0,9
1684,3,2,7,4,7
1685,6,3,7,9,2
1686,8,8,0,5,1
1687,7,5,1,5,3
1688,3,6,6,4,3
1689,0,2,5,9,2
1690,7,5,9,8,9
1691,9,1,2,2,2
1692,2,6,5,2,0
1693,4,3,2,5,1
1694,8,3,8,3,9
1695,3,2,5,0,8
1696,7,1,8,5,5
1697,1,9,7,2,1
1698,1,1,4,7,9
1699,5,4,5,1,1
1700,2,2,3,0,3
1701,6,4,8,6,8
1702,2,3,4,7,7
1703,2,4,8,2,7
1704,0,5,3,4,0
1705,1,0,9,9,4
1706,9,7,9,9,8
1707,6,1,0,0,6
1708,6,9,7,6,1
1709,0,6,1,3,9
1710,2,1,9,7,4
1711,4,9,3,2,4
1712,1,9,5,4,3
1713,1,6,7,7,2
1714,9,5,5,2,4
1715,7,4,8,3,1
1716,8,1,2,7,5
1717,8,7,3,0,0
1718,5,2,2,9,7
1719,4,3,3,1,3
1720,9,8,4,9,9
1721,6,1,3,2,2
1722,4,8,7,3,8
1723,0,2,2,1,9
1724,8,9,3,2,9
1725,2,7,0,6,1
1726,7,1,2,5,6
1727,9,3,0,2,4
1728,8,9,5,4,3
1729,9,4,8,3,8
1730,6,1,0,2,8
1731,8,4,3,6,5
1732,9,1,4,1,5
1733,3,5,9,2,8
1734,9,8,1,4,3
1735,3,0,2,9,6
1736,9,7,2,7,7
1737,3,2,8,0,9
1738,0,7,7,6,8
1739,1,5,1,7,7
1740,9,7,0,4,2
1741,7,4,2,5,1
1742,8,4,5,1,1
1743,0,5,1,5,7
1744,5,9,0,6,5
1745,1,1,1,5,4
1746,8,4,7,2,0
1747,4,7,4,4,2
1748,7,4,1,4,9
1749,7,9,6,7,5
1750,1,6,5,3,9
1751,9,4,1,2,3
1752,0,2,4,6,2
1753,7,8,6,5,7
1754,7,8,5,8,1
1755,7,0,2,9,7
1756,2,6,0,1,4
1757,7,9,2,4,6
1758,7,8,5,7,6
1759,3,9,4,2,3
1760,8,6,3,8,6
1761,6,8,3,7,2
1762,9,6,3,2,5
1763,0,2,9,4,7
1764,6,0,9,1,8
1765,8,2,4,2,4
1766,5,3,8,3,4
1767,5,5,8,4,6
1768,9,7,6,9,9
1769,9,6,2,6,7
1770,2,2,9,7,7
1771,9,2,0,4,9
1772,8,2,1,7,4
1773,3,4,5,9,6
1774,1,8,1,8,2
1775,2,7,3,7,5
1776,5,7,9,2,8
1777,7,3,0,4,6
1778,6,5,1,5,2
1779,9,3,3,4,6
1780,2,7,9,6,1
1781,3,8,6,8,2
1782,2,7,1,2,0
1783,2,4,8,5,8
1784,1,1,2,6,8
1785,6,6,9,2,0
1786,7,1,7,2,8
1787,9,2,8,0,9
1788,8,8,1,2,1
1789,5,9,2,4,8
1790,6,0,2,1,0
1791,8,6,3,1,6
1792,2,0,5,0,7
1793,0,4,9,6,5
1794,9,5,0,6,9
1795,3,5,5,4,6
1796,7,9,3,6,0
1797,4,8,6,2,8
1798,4,8,5,8,9
1799,7,1,5,3,2
1800,0,5,3,1,2
1801,3,9,6,1,6
1802,5,2,7,3,0
1803,0,2,5,2,8
1804,7,4,7,4,5
1805,9,1,2,4,1
1806,7,3,4,8,7
1807,2,8,0,1,5
1808,9,6,2,7,9
1809,3,0,3,1,9
1810,0,7,1,0,3
1811,8,0,9,3,2
1812,9,0,7,8,7
1813,1,5,6,9,1
1814,8,6,7,4,9
1815,9,8,2,5,1
1816,3,5,9,5,9
1817,2,7,2,7,6
1818,5,4,3,9,5
1819,1,4,9,8,7
1820,0,9,6,7,8
1821,5,8,6,7,9
1822,9,1,5,1,7
1823,0,9,7,1,3
1824,4,5,9,6,6
1825,8,7,1,9,2
1826,6,7,1,6,1
1827,1,0,4,7,9
1828,7,6,4,7,1
1829,5,8,9,6,6
1830,5,9,7,7,0
1831,8,1,7,9,0
1832,4,5,3,8,0
1833,1,1,7,7,6
1834,0,1,3,3,4
1835,3,3,1,0,2
1836,6,7,5,0,0
1837,0,4,8,8,1
1838,9,0,4,1,7
1839,0,0,1,2,0
1840,5,9,0,8,0
1841,9,9,2,8,9
1842,3,3,3,5,3
1843,7,8,7,4,5
1844,7,0,6,2,7
1845,8,2,3,7,0
1846,0,8,1,9,1
1847,2,3,3,7,0
1848,5,1,5,6,7
1849,9,2,6,3,7
1850,3,0,9,5,9
1851,9,6,1,2,2
1852,0,1,4,9,8
1853,1,0,0,5,8
1854,5,1,2,5,0
1855,2,5,7,3,1
1856,0,1,7,1,9
1857,5,2,7,0,9
1858,3,8,5,4,0
1859,0,3,8,8,6
1860,0,4,9,0,4
1861,3,1,6,3,0
1862,2,9,7,1,4
1863,8,8,0,0,4
1864,8,4,8,8,8
1865,6,3,7,7,6
1866,1,4,7,5,0
1867,5,7,1,4,2
1868,5,7,4,3,5
1869,3,8,3,7,9
1870,9,6,5,1,3
1871,2,5,6,0,4
1872,4,0,5,4,9
1873,7,9,0,8,0
1874,7,4,8,4,9
1875,5,5,0,1,5
1876,8,3,3,5,2
1877,5,0,9,6,6
1878,9,4,2,9,9
1879,5,5,4,8,0
1880,7,7,6,7,2
1881,9,5,3,6,9
1882,6,8,7,5,4
1883,6,0,0,7,3
1884,6,7,2,9,8
1885,1,1,0,6,2
1886,3,4,1,1,3
1887,7,4,3,4,1
1888,1,1,4,0,4
1889,3,0,2,8,6
1890,2,8,6,8,2
1891,6,4,2,2,9
1892,5,1,0,8,9
1893,6,6,0,9,9
1894,0,1,3,6,9
1895,6,8,9,3,1
1896,6,2,5,9,9
1897,9,8,9,5,9
1898,6,6,3,1,5
1899,0,2,2,3,9
1900,4,2,4,3,1
1901,3,8,4,4,6
1902,7,3,1,1,8
1903,4,3,1,8,2
1904,4,1,6,3,4
1905,8,9,6,9,4
1906,6,0,2,2,4
1907,3,7,7,1,9
1908,5,7,9,8,2
1909,1,3,7,7,1
1910,9,0,2,9,0
1911,9,5,9,2,6
1912,2,3,1,3,9
1913,9,7,2,8,2
1914,2,2,2,2,1
1915,5,0,5,7,8
1916,2,5,9,1,0
1917,8,4,2,7,3
1918,8,6,8,1,7
1919,1,4,1,2,3
1920,3,8,5,0,3
1921,6,4,7,8,8
1922,2,8,1,5,6
1923,9,0,8,4,0
1924,7,5,7,6,3
1925,9,4,4,2,2
1926,9,9,7,6,1
1927,1,2,8,9,6
1928,3,9,8,0,5
1929,6,2,9,5,9
1930,7,0,6,7,7
1931,3,2,8,0,6
1932,2,4,0,6,7
1933,5,4,1,4,8
1934,5,0,2,4,3
1935,6,6,5,1,0
1936,1,2,1,3,3
1937,1,4,8,5,6
1938,9,6,4,9,9
1939,6,0,5,9,4
1940,5,5,3,5,5
1941,7,1,8,7,7
1942,7,8,7,6,9
1943,7,1,6,8,8
1944,3,4,5,1,0
1945,3,2,6,7,3
1946,4,5,8,2,1
1947,8,7,8,8,2
1948,4,9,4,9,7
1949,9,8,2,7,7
1950,7,5,9,3,4
1951,1,4,4,4,7
1952,3,6,8,7,2
1953,5,2,7,4,3
1954,6,7,1,3,2
1955,1,0,4,6,5
1956,4,3,5,6,7
1957,9,4,2,4,5
1958,4,8,9,6,9
1959,5,4,1,5,8
1960,9,2,4,1,5
1961,7,0,4,5,4
1962,7,0,6,0,5
1963,7,8,9,2,7
1964,5,9,2,1,9
1965,4,1,3,1,3
1966,0,0,8,0,1
1967,4,0,4,6,3
1968,0,7,5,3,8
1969,5,9,2,2,2
1970,8,0,7,3,1
1971,6,8,1,4,8
1972,8,3,6,2,1
1973,6,7,3,6,5
1974,5,5,4,4,8
1975,2,1,9,4,8
1976,0,6,8,5,9
1977,7,1,3,3,1
1978,6,8,4,9,5
1979,2,2,3,1,1
1980,1,8,0,4,1
1981,0,4,6,6,2
1982,1,1,8,3,9
1983,8,5,3,8,4
1984,5,1,2,5,1
1985,2,1,0,0,5
1986,3,4,2,0,5
1987,6,8,7,3,8
1988,8,5,9,7,9
1989,4,2,2,9,8
1990,8,3,7,2,0
1991,6,2,1,0,1
1992,7,0,1,6,5
1993,4,0,1,9,6
1994,2,2,8,2,5
1995,4,4,2,8,4
1996,2,1,0,8,3
1997,4,0,1,2,5
1998,8,1,9,3,3
1999,4,7,6,0,6
2000,9,8,1,4,1
2001,9,5,7,2,0
2002,0,8,7,1,2
2003,3,8,6,9,4
2004,8,9,4,6,6
2005,1,4,4,4,1
2006,6,4,9,7,8
2007,4,5,7,4,7
2008,6,7,4,4,8
2009,1,3,2,8,2
2010,7,3,3,5,6
2011,8,3,7,4,0
2012,1,2,2,5,2
2013,1,1,5,3,8
2014,4,8,4,3,4
2015,2,7,1,9,5
2016,8,9,1,5,6
2017,7,7,2,1,5
2018,6,2,7,9,7
2019,9,9,1,8,1
2020,4,4,4,2,3
2021,0,1,5,1,7
2022,3,8,8,4,2
2023,9,8,2,2,7
2024,7,3,1,1,7
2025,0,9,4,8,8
2026,7,4,3,7,4
2027,3,1,7,9,5
2028,8,4,7,3,1
2029,9,2,3,5,7
2030,3,7,4,1,1
2031,0,4,2,4,7
2032,0,9,8,5,9
2033,4,5,4,5,9
2034,5,4,3,5,3
2035,5,0,1,6,5
2036,4,4,8,0,8
2037,7,9,3,3,0
2038,8,4,9,0,8
2039,1,9,2,7,2
2040,1,0,0,3,9
2041,0,5,7,2,6
2042,8,5,9,2,1
2043,2,5,3,6,0
2044,0,5,3,1,0
2045,6,3,4,8,5
2046,3,6,0,5,7
2047,8,1,0,7,3
2048,8,3,5,0,8
2049,6,6,8,4,5
2050,3,7,8,5,8
2051,7,1,8,2,2
2052,1,3,1,7,7
2053,1,9,8,4,7
2054,8,9,8,7,7
2055,1,2,6,2,0
2056,1,3,1,3,7
2057,3,5,8,1,6
2058,4,4,1,8,4
2059,4,8,4,6,0
2060,7,8,4,8,3
2061,2,3,0,6,4
2062,1,0,7,1,2
2063,5,3,6,7,1
2064,5,7,3,2,0
2065,5,2,8,8,4
2066,7,7,5,0,8
2067,0,5,7,4,3
2068,3,1,7,1,9
2069,1,9,5,1,6
2070,4,5,5,3,3
2071,4,1,0,8,8
2072,3,0,4,3,4
2073,1,6,7,8,5
2074,5,4,2,2,5
2075,6,8,3,0,3
2076,8,6,1,1,4
2077,3,2,2,3,5
2078,8,7,8,8,2
2079,0,5,8,7,5
2080,7,8,9,0,3
2081,2,5,1,5,9
2082,7,3,5,0,6
2083,1,2,1,4,7
2084,7,1,8,7,7
2085,2,3,8,7,6
2086,1,1,3,5,2
2087,7,8,2,2,8
2088,3,8,2,0,5
2089,1,1,1,0,0
2090,6,8,2,9,0
2091,6,3,0,6,7
2092,5,2,8,4,9
2093,5,5,1,5,0
2094,9,0,9,3,5
2095,4,2,6,7,7
2096,8,5,0,9,3
2097,1,2,9,7,9
2098,2,5,8,8,3
2099,6,0,0,4,9
2100,7,8,8,3,5
2101,8,4,3,7,7
2102,5,9,5,0,8
2103,0,1,3,3,8
2104,0,8,3,8,9
2105,0,6,9,2,7
2106,1,9,7,9,8
2107,3,6,5,3,8
2108,7,2,5,5,0
2109,6,6,5,2,0
2110,1,3,3,7,6
2111,9,5,1,6,7
2112,7,2,0,2,4
2113,6,9,4,1,4
2114,4,3,5,0,0
2115,9,6,4,6,5
2116,7,8,3,9,4
2117,6,5,7,9,8
2118,9,1,7,0,3
2119,6,7,2,6,9
2120,5,8,2,5,4
2121,9,8,0,2,3
2122,0,6,3,5,7
2123,0,0,3,8,8
2124,2,9,6,9,3
2125,0,6,1,0,5
2126,7,9,3,5,1
2127,0,7,9,1,7
2128,1,5,4,6,3
2129,7,4,5,1,4
2130,8,8,8,1,3
2131,7,8,4,7,0
2132,3,1,2,6,0
2133,7,2,8,5,2
2134,9,4,8,4,0
2135,2,0,9,8,4
2136,3,9,1,6,6
2137,1,8,4,3,7
2138,6,7,9,8,9
2139,8,9,5,0,2
2140,7,7,4,3,7
2141,1,0,5,3,8
2142,9,7,7,2,3
2143,8,7,5,1,1
2144,9,3,1,7,0
2145,2,4,1,2,2
2146,9,4,6,5,2
2147,1,9,7,7,3
2148,5,6,5,9,2
2149,9,4,4,0,8
2150,6,6,4,9,5
2151,2,3,9,1,4
2152,2,2,1,9,6
2153,2,9,6,3,6
2154,5,6,3,9,5
2155,6,9,8,6,9
2156,2,7,4,1,6
2157,0,2,6,1,4
2158,6,3,5,2,1
2159,7,8,8,9,6
2160,2,5,5,1,6
2161,1,1,2,3,3
2162,0,5,0,6,1
2163,3,2,0,6,8
2164,9,6,6,4,7
2165,6,8,4,7,1
2166,7,4,5,3,0
2167,2,4,5,6,0
2168,2,0,8,8,9
2169,8,4,6,0,0
2170,5,0,4,6,9
2171,6,9,5,8,5
2172,8,0,9,8,1
2173,2,4,7,2,9
2174,5,2,8,9,9
2175,7,9,9,9,8
2176,3,7,7,7,3
2177,6,7,1,6,4
2178,2,2,6,7,8
2179,6,3,1,5,0
2180,5,3,4,6,2
2181,5,5,4,9,2
2182,7,1,8,1,0
2183,5,3,5,2,0
2184,0,7,6,9,6
2185,0,1,3,3,3
2186,0,4,8,4,3
2187,5,2,5,1,6
2188,6,6,2,4,6
2189,5,6,2,6,9
2190,8,0,7,1,8
2191,3,9,0,8,5
2192,4,2,1,8,6
2193,1,8,0,5,8
2194,9,5,9,9,2
2195,4,2,0,8,3
2196,7,7,9,6,4
2197,1,4,0,1,3
2198,1,3,1,1,5
2199,0,2,8,3,3
2200,8,6,9,1,1
2201,8,4,7,5,8
2202,2,6,7,8,1
2203,8,5,0,4,2
2204,7,0,5,5,5
2205,7,8,4,5,4
2206,9,8,8,1,8
2207,3,3,3,6,1
2208,6,6,4,5,7
2209,2,4,4,9,0
2210,0,6,1,6,2
2211,3,5,8,1,8
2212,1,7,9,5,8
2213,4,2,5,4,1
2214,9,4,9,0,8
2215,0,0,2,1,8
2216,2,1,9,1,9
2217,1,1,4,4,8
2218,6,9,5,0,3
2219,8,4,6,8,5
2220,2,7,5,9,7
2221,5,6,8,3,8
2222,6,6,4,8,7
2223,1,4,8,8,4
2224,1,2,3,7,8
2225,6,4,9,9,7
